id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,price_outlier_iqr,price_log,price_zscore,price_outlier_z
27343073,Spacious and bright apartment close to CBD,206058797,Jorge,,Sydney,-33.893277686102934,151.2021090073374,entire home/apt,180,2,2,2018-09-03,0.51,1,5,sydney,False,5.19295685089021,0.3070597956138736,False
27343095,"Bright, modern apartment close to Bondi + parking",16897521,Chloe,,Woollahra,-33.88666580384742,151.259484669182,entire home/apt,100,2,3,2018-09-05,0.9,1,0,sydney,False,4.605170185988092,-0.4214088102026723,False
27344779,Potts Point Apartment Near Sydney CBD,206071696,Andy,,Sydney,-33.87426789105643,151.22077630508844,entire home/apt,199,1,6,2018-12-06,2.02,1,13,sydney,False,5.293304824724492,0.4314252379767887,False
27345281,Private Room Close to Airport and Sydney CBD,52754399,Annie,,Rockdale,-33.93129379912585,151.14983061850145,private room,55,2,0,,0.0,1,113,sydney,False,4.007333185232471,-1.1623332177315755,False
27345825,"New Ensuite Room with its own entry, 500m to train",43569498,Joyce,,Hornsby,-33.75453782289776,151.08173337364948,private room,96,2,3,2018-09-28,0.91,1,337,sydney,False,4.564348191467836,-0.4720012159350708,False
27346077,North Sydney Nearby CHATSWOOD 2 BED 2 BATH,178352513,Joseph,,Ku-Ring-Gai,-33.76665808417417,151.16020640356356,entire home/apt,148,1,5,2018-11-28,1.27,4,71,sydney,False,4.997212273764115,0.06446535155832198,False
27346425,"Best views in Sydney, 2 mins from the beach!",22772763,Leo,,Manly,-33.79700279658096,151.27213185925217,private room,55,5,0,,0.0,1,0,sydney,False,4.007333185232471,-1.1623332177315755,False
27347527,Coonanga Beachhouse,106194148,Shannan,,Pittwater,-33.629245711460975,151.33597144394403,entire home/apt,1700,7,0,,0.0,1,351,sydney,True,7.438383530044307,3.089911023957155,True
27347825,Sydney Huge family home GREAT LOCATION,2226282,Daniela,,Ashfield,-33.87884159936584,151.14417862227097,entire home/apt,275,1,1,2018-08-06,0.24,2,337,sydney,False,5.616771097666572,0.832310523317568,False
27348935,Luxury Beach Retreat with Pool,2246671,Mandy,,Warringah,-33.76494169792576,151.29474562407492,entire home/apt,1101,5,0,,0.0,1,23,sydney,True,7.00397413672268,2.5515292878568383,False
27349570,Stunning Brand New Place Near Airport w WaterViews,4188548,Juliana & Ivan,,Rockdale,-33.93438560899482,151.15728458021206,entire home/apt,150,120,0,,0.0,1,180,sydney,False,5.0106352940962555,0.08110106225249042,False
27351186,**Home is Where You At***1 Bedder @Erskineville,175776759,Bella,,Sydney,-33.90397487428914,151.1867378494414,entire home/apt,122,1,6,2018-11-11,1.44,18,356,sydney,False,4.804021044733257,-0.1749646213750208,False
27351226,"Beachside share apartment, Collaroy",1145067,Hannah,,Warringah,-33.72774853375471,151.29982489401058,private room,71,1,0,,0.0,1,67,sydney,False,4.2626798770413155,-0.8458713792976742,False
27351237,Private room in Northmead,137560481,Gegi,,Parramatta,-33.79373861819942,150.99421553680034,private room,50,1,5,2018-10-13,1.35,1,163,sydney,False,3.912023005428146,-1.2804551111803544,False
27351326,Private room n private bath in a shared apartment,206116309,Umair,,Parramatta,-33.815096794012504,151.0430118572766,private room,100,1,0,,0.0,1,90,sydney,False,4.605170185988092,-0.4214088102026723,False
27351525,Sunny Studio in Rushcutters Bay,206118692,Valeriya,,Sydney,-33.875298809275435,151.22564239449537,entire home/apt,87,4,6,2018-11-08,1.44,1,0,sydney,False,4.465908118654584,-0.5940021167392611,False
27352922,It’s a master room furnished & attached bathroom,206127004,Swapnil,,Auburn,-33.863289177724226,151.0477470461941,private room,50,1,1,,0.0,1,0,sydney,False,3.912023005428146,-1.2804551111803544,False
27354722,CBD Apartment By China Town & Daring Harbour,165297895,Sara,,Sydney,-33.88439511827764,151.20204425915227,entire home/apt,150,3,13,2018-11-26,3.22,8,44,sydney,False,5.0106352940962555,0.08110106225249042,False
27355768,Airy studio in unbeatable beachside location,36410227,Sabrina,,Waverley,-33.889331233792646,151.27677311589838,entire home/apt,130,3,6,2018-11-21,2.14,197,28,sydney,False,4.867534450455582,-0.09624980036949876,False
27363048,"Trendy apartment close to uni, city, Newtown",36410227,Sabrina,,Marrickville,-33.88736748923637,151.17604100359762,entire home/apt,120,3,10,2018-11-12,2.56,197,170,sydney,False,4.787491742782046,-0.19545007684129018,False
27368025,Private bedroom in a shared house,91781636,Charlotte,,Sydney,-33.88613033359568,151.21112777902707,private room,300,1,0,,0.0,1,0,sydney,False,5.703782474656201,0.9401473632301719,False
27369033,1 bedroom Randwick,206256390,Elaine,,Randwick,-33.911796482101,151.24911432002847,private room,35,4,3,2018-08-13,0.74,1,0,sydney,False,3.5553480614894135,-1.7224972918821073,False
27369036,悉尼奥运村豪华公寓CBD市景海湾奥运主场馆180度View,64572117,Andy,,Auburn,-33.84776141864974,151.07248700853472,entire home/apt,79,1,16,2018-11-24,5.39,1,77,sydney,False,4.3694478524670215,-0.7135493603604613,False
27370038,Mona Vale House a golfers paradise.,206265104,Christine,,Pittwater,-33.67148264824594,151.29446333251872,entire home/apt,450,5,0,,0.0,1,365,sydney,True,6.1092475827643655,1.4426572356853358,False
27370168,Beach getaway in the heart of Coogee,107801464,Melissa,,Randwick,-33.916708375840365,151.25601775713278,entire home/apt,120,3,4,2018-10-09,0.92,1,2,sydney,False,4.787491742782046,-0.19545007684129018,False
27370283,Coogee Family Home CO19,144710635,Prestige Property Agency,,Randwick,-33.91773063958792,151.25220388642006,entire home/apt,235,5,0,,0.0,13,341,sydney,False,5.459585514144159,0.6375038532783623,False
